Subject	Block	Stim.Arousal	Stim.Valence	StimuliList
76233	30	1	1	29
76233	31	3	5	6
76233	32	4	5	1
76233	33	3	5	7
76233	34	3	3	45
76233	35	2	3	34
76233	36	1	3	17
76233	37	1	2	15
76233	38	2	1	37
76233	39	1	3	18
76233	40	4	1	38
76233	41	4	5	2
76233	42	4	5	5
76233	43	4	1	36
76233	44	2	2	43
76233	45	1	3	39
76234	1	1	1	27
76234	2	2	3	19
76234	3	1	1	30
76234	4	1	4	3
76234	5	1	3	44
76234	6	3	3	32
76234	7	3	3	34
76234	8	3	5	10
76234	9	1	4	20
76234	10	3	3	12
76234	11	4	5	2
76234	12	3	3	25
76234	13	4	3	37
76234	14	2	3	23
76234	15	2	5	4
76234	16	2	3	40
76234	17	3	1	35
76234	18	3	5	9
76234	19	5	1	36
76234	20	4	1	38
76234	21	4	3	43
76234	22	1	5	6
76234	23	3	3	45
76234	24	2	3	13
76234	25	1	3	16
76234	26	3	5	1
76234	27	2	3	15
76234	28	3	3	14
76234	29	2	3	8
76234	30	5	3	39
76234	31	4	1	31
76234	32	1	3	42
76234	33	1	3	17
76234	34	1	3	41
76234	35	3	5	7
76234	36	3	2	21
76234	37	1	3	24
76234	38	1	2	22
76234	39	1	1	29
76234	40	4	3	26
76234	41	1	3	18
76234	42	2	1	28
76234	43	3	5	5
76234	44	5	1	33
76234	45	3	2	11
76235	1	3	4	39
76235	2	2	3	37
76235	3	3	4	9
76235	4	2	2	14
76235	5	3	3	2
76235	6	2	4	20
76235	7	2	3	40
76235	8	3	2	38
76235	9	3	4	28
76235	10	4	3	6
76235	11	2	4	15
76235	12	4	4	7
76235	13	2	2	41
76235	14	4	4	10
76235	15	3	3	25
76235	16	4	4	1
76235	17	2	2	21
76235	18	2	2	29
76235	19	3	3	5
76235	20	2	4	24
76235	21	3	3	30
76235	22	2	2	32
76235	23	3	2	16
76235	24	4	2	36
76235	25	4	3	11
76235	26	4	4	44
76235	27	3	4	8
76235	28	2	4	19
76235	29	2	4	17
76235	30	2	5	13
76235	31	4	4	42
76235	32	2	4	27
76235	33	4	4	4
76235	34	3	4	12
76235	35	3	4	45
76235	36	4	2	34
76235	37	3	2	23
76235	38	3	2	3
76235	39	3	2	26
76235	40	3	2	43
76235	41	3	2	22
76235	42	4	2	33
76235	43	4	2	31
76235	44	4	2	35
76235	45	2	4	18
76236	1	2	1	30
76236	2	3	3	26
76236	3	2	2	24
76236	4	1	1	29
76236	5	3	4	33
76236	6	4	2	36
76236	7	3	3	20
76236	8	3	3	15
76236	9	4	4	17
76236	10	4	4	19
76236	11	4	5	2
76236	12	4	4	7
76236	13	3	3	32
76236	14	5	4	13
76236	15	2	1	38
76236	16	3	3	25
76236	17	2	1	42
76236	18	3	3	23
76236	19	4	3	8
76236	20	5	3	22
76236	21	4	5	14
76236	22	4	4	41
76236	23	3	3	39
76236	24	5	5	5
76236	25	2	2	35
76236	26	5	5	6
76236	27	3	3	27
76236	28	3	4	44
76236	29	2	1	40
76236	30	3	3	31
76236	31	4	4	9
76236	32	3	1	21
76236	33	5	5	3
76236	34	3	3	45
76236	35	3	4	43
76236	36	5	4	10
76236	37	5	5	11
76236	38	4	4	18
76236	39	5	5	34
76236	40	5	5	1
76236	41	3	2	28
76236	42	2	1	12
76236	43	5	5	4
76236	44	2	1	37
76236	45	3	3	16
76237	1	2	4	2
76237	2	2	2	40
76237	3	3	2	34
76237	4	3	4	44
76237	5	3	3	22
76237	6	2	3	13
76237	7	2	3	30
76237	8	3	3	45
76237	9	2	4	10
76237	10	3	4	18
76237	11	3	2	31
76237	12	2	2	29
76237	13	4	4	6
76237	14	3	3	24
76237	15	3	3	41
76237	16	2	4	21
76237	17	2	4	17
76237	18	3	4	5
76237	19	3	2	33
76237	20	3	3	27
76237	21	3	2	35
76237	22	3	3	28
76237	23	4	4	4
76237	24	2	4	43
76237	25	2	4	14
76237	26	3	4	11
76237	27	3	2	39
76237	28	3	2	37
76237	29	2	2	32
76237	30	2	3	25
76237	31	3	3	8
76237	32	2	4	15
76237	33	3	4	3
76237	34	2	4	9
76237	35	3	4	1
76237	36	3	4	19
76237	37	3	4	26
76237	38	3	2	38
76237	39	2	3	16
76237	40	3	3	42
76237	41	3	3	20
76237	42	3	4	23
76237	43	3	2	36
76237	44	3	3	12
76237	45	3	4	7
76238	1	2	3	42
76238	2	3	3	8
76238	3	3	2	28
76238	4	4	1	35
76238	5	3	1	31
76238	6	2	3	24
76238	7	2	3	23
76238	8	2	3	20
76238	9	2	2	21
76238	10	2	3	3
76238	11	2	3	7
76238	12	2	4	22
76238	13	2	3	41
76238	14	2	2	27
76238	15	2	3	40
76238	16	2	3	18
76238	17	2	3	43
76238	18	2	3	19
76238	19	4	2	34
76238	20	3	2	30
76238	21	2	3	17
76238	22	3	4	1
76238	23	2	4	4
76238	24	2	2	13
76238	25	2	3	26
76238	26	4	2	38
76238	27	3	4	5
76238	28	2	3	45
76238	29	2	3	29
76238	30	3	3	39
76238	31	2	3	44
76238	32	2	2	10
76238	33	2	3	9
76238	34	2	3	16
76238	35	2	4	6
76238	36	3	3	14
76238	37	3	3	11
76238	38	2	3	25
76238	39	2	3	15
76238	40	2	2	32
76238	41	4	2	37
76238	42	4	1	36
76238	43	2	4	2
76238	44	2	3	12
76238	45	2	2	33
76239	1	3	3	15
76239	2	3	3	30
76239	3	3	3	7
76239	4	3	3	23
76239	5	4	3	27
76239	6	3	3	11
76239	7	4	3	12
76239	8	3	3	42
76239	9	3	3	43
76239	10	3	3	39
76239	11	3	3	22
76239	12	3	4	2
76239	13	3	2	31
76239	14	3	3	45
76239	15	3	3	17
76239	16	3	3	19
76239	17	3	3	21
76239	18	3	2	35
76239	19	3	2	34
76239	20	3	3	5
76239	21	3	3	10
76239	22	3	3	25
76239	23	4	2	13
76239	24	3	2	28
76239	25	3	4	6
76239	26	4	2	33
76239	27	3	4	4
76239	28	3	3	32
76239	29	2	3	16
76239	30	3	3	29
76239	31	3	3	14
76239	32	3	3	41
76239	33	4	2	36
76239	34	2	3	24
76239	35	3	3	3
76239	36	3	4	1
76239	37	2	3	20
76239	38	3	3	26
76239	39	3	3	38
76239	40	2	3	18
76239	41	2	3	44
76239	42	3	3	8
76239	43	3	3	37
76239	44	2	3	9
76239	45	2	3	40
76240	1	2	5	6
76240	2	1	4	29
76240	3	4	4	7
76240	4	3	2	33
76240	5	5	5	4
76240	6	4	4	3
76240	7	2	5	17
76240	8	3	5	2
76240	9	3	5	1
76240	10	3	2	22
76240	11	4	1	36
76240	12	5	2	39
76240	13	2	1	31
76240	14	2	4	41
76240	15	3	3	14
76240	16	4	2	32
76240	17	3	4	20
76240	18	3	3	43
76240	19	4	2	35
76240	20	3	3	12
76240	21	5	1	37
76240	22	3	3	18
76240	23	4	2	21
76240	24	3	3	42
76240	25	4	4	11
76240	26	3	5	5
76240	27	1	4	30
76240	28	3	3	19
76240	29	3	3	15
76240	30	3	3	16
76240	31	3	4	8
76240	32	3	1	38
76240	33	4	4	34
76240	34	3	3	24
76240	35	3	2	27
76240	36	3	3	25
76240	37	3	3	28
76240	38	3	4	9
76240	39	3	3	13
76240	40	3	3	44
76240	41	3	3	23
76240	42	3	4	26
76240	43	3	1	40
76240	44	3	4	10
76240	45	3	5	45
76241	1	3	3	41
76241	2	2	4	10
76241	3	2	4	9
76241	4	3	2	27
76241	5	4	3	13
76241	6	3	3	17
76241	7	4	2	22
76241	8	4	2	24
76241	9	3	4	2
76241	10	2	3	14
76241	11	4	4	4
76241	12	3	4	21
76241	13	4	4	42
76241	14	3	3	19
76241	15	5	2	38
76241	16	3	4	3
76241	17	3	2	20
76241	18	4	2	40
76241	19	3	2	43
76241	20	5	2	34
76241	21	3	4	11
76241	22	3	2	12
76241	23	4	3	44
76241	24	5	3	31
76241	25	5	4	7
76241	26	5	1	36
76241	27	3	5	5
76241	28	3	3	18
76241	29	3	2	32
76241	30	5	2	35
76241	31	3	2	15
76241	32	2	2	28
76241	33	4	5	1
76241	34	5	2	39
76241	35	2	3	26
76241	36	3	2	37
76241	37	1	1	29
76241	38	2	2	23
76241	39	3	2	30
76241	40	4	3	8
76241	41	3	4	45
76241	42	4	5	6
76241	43	4	2	33
76241	44	3	3	16
76241	45	3	2	25
76242	1	2	4	6
76242	2	3	2	37
76242	3	4	1	33
76242	4	2	3	20
76242	5	4	3	39
76242	6	3	2	40
76242	7	3	3	22
76242	8	4	2	35
76242	9	4	4	45
76242	10	3	4	9
76242	11	3	3	28
76242	12	2	1	21
76242	13	4	1	36
76242	14	3	5	5
76242	15	4	2	38
76242	16	4	4	16
76242	17	4	5	14
76242	18	2	2	32
76242	19	3	4	43
76242	20	4	5	4
76242	21	2	2	31
76242	22	3	4	17
76242	23	2	4	3
76242	24	3	3	25
76242	25	3	5	1
76242	26	2	4	10
76242	27	2	4	8
76242	28	4	2	34
76242	29	4	4	27
76242	30	2	3	2
76242	31	2	2	30
76242	32	3	4	18
76242	33	3	4	15
76242	34	4	2	12
76242	35	4	4	44
76242	36	5	4	11
76242	37	2	1	29
76242	38	3	3	19
76242	39	3	2	41
76242	40	4	5	26
76242	41	2	4	23
76242	42	3	2	42
76242	43	4	5	13
76242	44	4	4	24
76242	45	4	4	7
76243	1	4	1	36
76243	2	2	3	43
76243	3	5	2	34
76243	4	3	4	26
76243	5	2	3	16
76243	6	1	2	29
76243	7	4	4	7
76243	8	4	5	3
76243	9	4	1	35
76243	10	2	2	40
76243	11	1	2	33
76243	12	2	3	23
76243	13	2	4	13
76243	14	2	2	30
76243	15	3	3	45
76243	16	3	5	2
76243	17	3	4	5
76243	18	3	4	11
76243	19	2	3	22
76243	20	2	3	19
76243	21	3	4	10
76243	22	4	3	15
76243	23	4	3	24
76243	24	2	2	12
76243	25	2	1	28
76243	26	3	2	44
76243	27	3	5	6
76243	28	3	3	18
76243	29	4	2	37
76243	30	2	1	8
76243	31	3	4	9
76243	32	2	3	21
76243	33	4	5	1
76243	34	4	3	14
76243	35	4	2	27
76243	36	4	3	41
76243	37	2	3	20
76243	38	3	4	32
76243	39	3	2	31
76243	40	2	2	42
76243	41	3	4	39
76243	42	2	1	38
76243	43	4	5	4
76243	44	4	3	25
76243	45	4	3	17
76244	1	3	3	41
76244	2	3	2	38
76244	3	2	2	7
76244	4	2	3	17
76244	5	2	2	24
76244	6	3	1	33
76244	7	1	3	15
76244	8	1	3	44
76244	9	2	4	6
76244	10	2	2	10
76244	11	2	2	42
76244	12	3	4	1
76244	13	3	3	14
76244	14	2	2	28
76244	15	2	1	35
76244	16	4	4	4
76244	17	3	4	19
76244	18	2	2	34
76244	19	3	3	45
76244	20	3	4	18
76244	21	2	3	9
76244	22	2	3	20
76244	23	1	3	37
76244	24	4	4	2
76244	25	2	3	32
76244	26	1	3	25
76244	27	3	4	3
76244	28	4	1	30
76244	29	3	3	8
76244	30	3	3	21
76244	31	2	3	11
76244	32	4	1	29
76244	33	4	4	13
76244	34	1	3	23
76244	35	4	4	5
76244	36	4	2	31
76244	37	3	4	39
76244	38	3	4	12
76244	39	1	3	26
76244	40	4	2	36
76244	41	1	3	16
76244	42	2	2	27
76244	43	1	3	22
76244	44	3	3	40
76244	45	2	3	43
76245	1	1	3	18
76245	2	1	3	22
76245	3	2	4	6
76245	4	3	4	1
76245	5	2	3	16
76245	6	2	3	39
76245	7	3	4	10
76245	8	1	3	19
76245	9	2	3	30
76245	10	1	2	32
76245	11	2	4	2
76245	12	1	2	42
76245	13	1	3	24
76245	14	1	2	31
76245	15	3	2	33
76245	16	1	5	7
76245	17	1	2	41
76245	18	2	2	27
76245	19	1	4	17
76245	20	3	5	4
76245	21	1	3	11
76245	22	3	2	45
76245	23	2	4	26
76245	24	3	1	38
76245	25	1	3	43
76245	26	1	3	21
76245	27	1	2	29
76245	28	4	1	37
76245	29	2	2	28
76245	30	1	3	14
76245	31	2	4	5
76245	32	4	2	35
76245	33	1	3	8
76245	34	2	3	12
76245	35	5	1	36
76245	36	2	3	15
76245	37	2	3	20
76245	38	1	3	44
76245	39	1	3	23
76245	40	2	3	34
76245	41	1	5	9
76245	42	1	3	13
76245	43	2	3	25
76245	44	2	2	40
76245	45	3	5	3
76246	1	1	3	16
76246	2	1	3	42
76246	3	1	2	8
76246	4	1	3	31
76246	5	1	3	9
76246	6	1	2	39
76246	7	1	3	3
76246	8	1	2	7
76246	9	3	4	6
76246	10	1	3	23
76246	11	1	3	25
76246	12	2	4	34
76246	13	1	3	44
76246	14	1	2	28
76246	15	1	3	43
76246	16	1	3	17
76246	17	1	1	12
76246	18	1	4	10
76246	19	1	2	40
76246	20	1	1	26
76246	21	1	3	30
76246	22	1	3	32
76246	23	1	3	18
76246	24	1	3	20
76246	25	3	4	13
76246	26	1	3	27
76246	27	1	2	22
76246	28	1	3	24
76246	29	1	2	4
76246	30	1	3	41
76246	31	1	2	21
76246	32	1	2	38
76246	33	1	3	29
76246	34	1	3	45
76246	35	1	2	15
76246	36	1	3	19
76246	37	3	4	5
76246	38	1	2	37
76246	39	2	4	11
76246	40	1	2	1
76246	41	1	3	35
76246	42	3	4	14
76246	43	4	2	36
76246	44	1	1	2
76246	45	3	4	33
76247	1	1	3	31
76247	2	1	4	11
76247	3	1	4	14
76247	4	2	2	34
76247	5	1	2	29
76247	6	2	4	7
76247	7	2	2	28
76247	8	1	4	5
76247	9	1	3	13
76247	10	1	2	21
76247	11	1	3	22
76247	12	1	3	6
76247	13	1	2	39
76247	14	1	4	20
76247	15	2	4	43
76247	16	1	2	27
76247	17	2	4	17
76247	18	2	2	40
76247	19	3	4	8
76247	20	1	1	38
76247	21	2	1	33
76247	22	1	3	42
76247	23	1	4	9
76247	24	2	2	12
76247	25	2	4	45
76247	26	1	3	44
76247	27	2	1	36
76247	28	2	1	30
76247	29	3	5	3
76247	30	2	4	15
76247	31	3	5	4
76247	32	2	4	2
76247	33	2	5	1
76247	34	2	4	10
76247	35	1	4	26
76247	36	1	3	24
76247	37	2	1	35
76247	38	1	3	16
76247	39	1	3	18
76247	40	1	3	25
76247	41	1	3	19
76247	42	1	3	23
76247	43	1	2	41
76247	44	2	2	37
76247	45	1	2	32
76248	1	1	5	7
76248	2	1	5	5
76248	3	1	4	12
76248	4	1	4	44
76248	5	1	4	22
76248	6	1	4	45
76248	7	1	3	30
76248	8	1	5	10
76248	9	1	5	9
76248	10	1	4	19
76248	11	1	4	15
76248	12	1	2	29
76248	13	1	3	11
76248	14	1	3	39
76248	15	1	3	40
76248	16	1	3	32
76248	17	1	5	1
76248	18	1	5	2
76248	19	1	5	14
76248	20	1	4	31
76248	21	1	5	3
76248	22	1	5	4
76248	23	1	4	16
76248	24	1	3	41
76248	25	1	2	8
76248	26	1	4	23
76248	27	2	2	33
76248	28	1	5	6
76248	29	1	4	26
76248	30	1	4	42
76248	31	1	4	17
76248	32	2	2	38
76248	33	2	1	37
76248	34	3	1	34
76248	35	3	1	27
76248	36	1	3	25
76248	37	1	3	20
76248	38	4	1	36
76248	39	1	3	43
76248	40	3	1	28
76248	41	4	1	35
76248	42	1	3	21
76248	43	1	3	24
76248	44	1	3	13
76248	45	1	3	18
76249	1	1	3	15
76249	2	1	3	16
76249	3	3	4	1
76249	4	2	3	44
76249	5	2	3	31
76249	6	2	4	37
76249	7	3	5	6
76249	8	1	4	14
76249	9	1	4	24
76249	10	1	4	43
76249	11	1	4	25
76249	12	1	2	36
76249	13	1	3	2
76249	14	1	3	27
76249	15	1	3	26
76249	16	1	3	32
76249	17	1	3	13
76249	18	1	2	28
76249	19	1	3	23
76249	20	1	3	21
76249	21	1	3	22
76249	22	1	4	17
76249	23	1	4	10
76249	24	1	5	12
76249	25	1	3	18
76249	26	1	3	30
76249	27	1	3	4
76249	28	1	2	29
76249	29	1	2	39
76249	30	1	3	3
76249	31	1	2	33
76249	32	1	3	20
76249	33	1	3	35
76249	34	2	4	38
76249	35	2	4	5
76249	36	2	4	42
76249	37	2	4	8
76249	38	2	3	40
76249	39	2	3	41
76249	40	2	3	45
76249	41	1	3	19
76249	42	1	3	11
76249	43	1	4	7
76249	44	1	3	34
76249	45	1	4	9
76250	1	3	3	43
76250	2	3	2	37
76250	3	2	2	30
76250	4	2	2	34
76250	5	2	3	44
76250	6	3	2	27
76250	7	3	4	9
76250	8	4	3	12
76250	9	4	2	38
76250	10	2	3	20
76250	11	3	4	1
76250	12	2	3	31
76250	13	2	4	5
76250	14	3	3	22
76250	15	3	3	21
76250	16	2	3	24
76250	17	2	3	39
76250	18	3	4	7
76250	19	3	3	17
76250	20	3	3	14
76250	21	3	4	4
76250	22	2	3	11
76250	23	1	3	25
76250	24	2	3	32
76250	25	1	3	19
76250	26	3	2	36
76250	27	1	3	16
76250	28	2	4	13
76250	29	2	4	8
76250	30	3	3	45
76250	31	3	4	2
76250	32	3	4	6
76250	33	2	2	33
76250	34	1	3	18
76250	35	2	3	40
76250	36	3	3	26
76250	37	2	3	41
76250	38	3	4	3
76250	39	1	3	42
76250	40	2	2	29
76250	41	2	4	10
76250	42	2	2	35
76250	43	3	2	28
76250	44	1	3	23
76250	45	1	3	15
76251	1	3	3	45
76251	2	4	3	39
76251	3	4	3	27
76251	4	3	3	41
76251	5	3	3	26
76251	6	4	2	34
76251	7	4	3	12
76251	8	4	4	6
76251	9	4	5	2
76251	10	3	3	44
76251	11	4	3	35
76251	12	3	3	25
76251	13	3	3	17
76251	14	2	4	7
76251	15	2	3	14
76251	16	2	3	15
76251	17	1	3	43
76251	18	4	2	36
76251	19	4	1	37
76251	20	2	2	16
76251	21	2	4	5
76251	22	2	3	40
76251	23	2	3	11
76251	24	2	3	24
76251	25	3	3	42
76251	26	3	2	31
76251	27	4	2	33
76251	28	4	1	30
76251	29	3	3	18
76251	30	3	3	13
76251	31	3	3	9
76251	32	2	3	22
76251	33	1	3	21
76251	34	3	4	4
76251	35	3	4	10
76251	36	3	3	29
76251	37	3	4	3
76251	38	2	3	20
76251	39	2	3	32
76251	40	2	3	23
76251	41	3	5	1
76251	42	2	3	19
76251	43	4	2	28
76251	44	4	3	8
76251	45	4	1	38
76252	1	1	3	17
76252	2	1	2	23
76252	3	1	2	40
76252	4	2	1	12
76252	5	1	4	10
76252	6	1	3	7
76252	7	1	1	38
76252	8	1	3	11
76252	9	1	3	18
76252	10	1	2	45
76252	11	1	3	21
76252	12	1	3	6
76252	13	1	1	31
76252	14	1	3	2
76252	15	1	2	41
76252	16	1	3	13
76252	17	1	2	8
76252	18	2	1	36
76252	19	3	1	30
76252	20	2	1	28
76252	21	2	1	35
76252	22	1	3	9
76252	23	2	1	37
76252	24	1	3	27
76252	25	1	2	42
76252	26	1	3	24
76252	27	1	4	3
76252	28	1	1	32
76252	29	1	3	44
76252	30	1	4	5
76252	31	1	3	43
76252	32	1	4	26
76252	33	2	5	4
76252	34	2	5	1
76252	35	1	3	16
76252	36	1	3	34
76252	37	1	3	33
76252	38	1	4	15
76252	39	1	3	14
76252	40	2	1	29
76252	41	1	3	39
76252	42	1	3	20
76252	43	1	3	19
76252	44	1	3	22
76252	45	1	3	25
76253	1	1	3	19
76253	2	3	1	31
76253	3	4	1	41
76253	4	4	4	3
76253	5	5	3	12
76253	6	4	1	37
76253	7	3	4	18
76253	8	3	5	2
76253	9	3	3	22
76253	10	3	1	29
76253	11	2	1	32
76253	12	4	4	24
76253	13	5	3	13
76253	14	3	5	7
76253	15	4	2	38
76253	16	4	1	36
76253	17	4	5	1
76253	18	3	3	21
76253	19	3	5	20
76253	20	3	5	4
76253	21	4	4	28
76253	22	3	4	17
76253	23	3	2	40
76253	24	3	4	9
76253	25	3	5	5
76253	26	4	2	27
76253	27	3	3	44
76253	28	4	2	14
76253	29	3	3	16
76253	30	3	4	42
76253	31	3	1	33
76253	32	3	3	43
76253	33	4	2	34
76253	34	4	4	6
76253	35	3	5	11
76253	36	3	3	39
76253	37	3	5	8
76253	38	1	3	25
76253	39	3	2	35
76253	40	2	4	15
76253	41	4	4	26
76253	42	5	4	45
76253	43	3	3	23
76253	44	5	3	30
76253	45	4	3	10
76254	1	4	1	40
76254	2	4	2	31
76254	3	5	1	35
76254	4	2	3	18
76254	5	3	2	45
76254	6	5	5	36
76254	7	1	4	10
76254	8	1	3	42
76254	9	2	4	19
76254	10	1	3	8
76254	11	4	3	44
76254	12	1	3	15
76254	13	1	3	16
76254	14	1	2	14
76254	15	1	1	38
76254	16	2	4	5
76254	17	3	1	32
76254	18	4	3	34
76254	19	2	4	9
76254	20	4	5	3
76254	21	2	2	43
76254	22	1	3	22
76254	23	5	5	1
76254	24	1	2	24
76254	25	3	5	4
76254	26	3	2	20
76254	27	2	2	41
76254	28	1	3	25
76254	29	5	3	39
76254	30	1	1	30
76254	31	4	5	12
76254	32	4	5	2
76254	33	1	5	6
76254	34	4	3	27
76254	35	2	2	11
76254	36	2	3	17
76254	37	3	3	33
76254	38	3	4	28
76254	39	3	4	13
76254	40	2	4	26
76254	41	4	5	7
76254	42	2	3	23
76254	43	1	2	21
76254	44	5	1	37
76254	45	1	1	29
76255	1	2	3	30
76255	2	1	4	31
76255	3	2	5	4
76255	4	2	4	27
76255	5	1	5	9
76255	6	1	3	16
76255	7	2	5	33
76255	8	1	2	40
76255	9	3	5	6
76255	10	2	5	12
76255	11	2	5	14
76255	12	1	3	23
76255	13	2	4	8
76255	14	2	4	20
76255	15	2	3	43
76255	16	2	5	1
76255	17	2	3	19
76255	18	2	4	11
76255	19	3	4	26
76255	20	3	5	3
76255	21	1	5	7
76255	22	1	5	45
76255	23	2	5	37
76255	24	1	4	13
76255	25	1	5	5
76255	26	1	3	32
76255	27	1	3	29
76255	28	3	3	35
76255	29	1	3	24
76255	30	1	3	18
76255	31	1	3	21
76255	32	3	3	36
76255	33	2	3	39
76255	34	2	3	25
76255	35	2	3	22
76255	36	2	4	34
76255	37	2	5	2
76255	38	2	3	44
76255	39	2	3	28
76255	40	1	3	38
76255	41	1	4	41
76255	42	1	4	17
76255	43	1	3	15
76255	44	2	3	42
76255	45	2	4	10
76256	1	2	3	27
76256	2	3	3	20
76256	3	3	5	5
76256	4	3	2	33
76256	5	4	5	6
76256	6	3	3	26
76256	7	2	3	21
76256	8	3	3	13
76256	9	3	2	42
76256	10	3	3	16
76256	11	2	1	30
76256	12	4	5	4
76256	13	3	2	22
76256	14	3	3	45
76256	15	3	3	18
76256	16	3	5	9
76256	17	3	4	17
76256	18	4	5	1
76256	19	4	5	2
76256	20	4	1	38
76256	21	2	3	25
76256	22	3	3	39
76256	23	3	3	19
76256	24	4	1	36
76256	25	4	1	37
76256	26	4	5	3
76256	27	4	2	31
76256	28	3	3	43
76256	29	3	5	10
76256	30	2	1	34
76256	31	1	1	29
76256	32	3	1	32
76256	33	3	3	11
76256	34	2	3	41
76256	35	3	3	14
76256	36	2	3	8
76256	37	3	3	44
76256	38	2	2	28
76256	39	2	2	40
76256	40	4	1	35
76256	41	3	4	24
76256	42	3	3	23
76256	43	3	3	15
76256	44	4	5	7
76256	45	3	5	12
76257	1	3	4	23
76257	2	3	2	30
76257	3	3	3	45
76257	4	3	3	11
76257	5	3	3	42
76257	6	3	4	3
76257	7	3	4	14
76257	8	3	3	40
76257	9	3	4	10
76257	10	4	2	31
76257	11	3	3	2
76257	12	4	2	35
76257	13	3	3	4
76257	14	3	3	25
76257	15	3	3	22
76257	16	3	2	33
76257	17	3	3	43
76257	18	3	2	41
76257	19	3	4	5
76257	20	4	2	38
76257	21	4	2	27
76257	22	3	2	29
76257	23	3	4	18
76257	24	4	2	36
76257	25	3	4	13
76257	26	3	4	15
76257	27	3	3	44
76257	28	4	3	1
76257	29	3	3	6
76257	30	3	3	26
76257	31	3	2	12
76257	32	3	2	37
76257	33	3	3	28
76257	34	3	4	7
76257	35	4	2	32
76257	36	3	3	39
76257	37	3	3	16
76257	38	3	3	21
76257	39	3	3	8
76257	40	3	3	24
76257	41	3	4	17
76257	42	3	2	34
76257	43	3	3	20
76257	44	3	4	9
76257	45	3	3	19
76258	1	1	4	18
76258	2	3	4	22
76258	3	2	5	17
76258	4	4	5	4
76258	5	1	4	20
76258	6	3	2	27
76258	7	1	1	30
76258	8	2	3	41
76258	9	1	5	10
76258	10	2	3	25
76258	11	4	3	32
76258	12	1	3	24
76258	13	4	1	33
76258	14	2	5	7
76258	15	2	3	26
76258	16	1	5	6
76258	17	1	4	23
76258	18	1	3	43
76258	19	2	2	21
76258	20	4	1	34
76258	21	5	2	36
76258	22	2	5	5
76258	23	2	4	2
76258	24	2	2	31
76258	25	1	3	16
76258	26	4	3	8
76258	27	4	1	38
76258	28	4	5	13
76258	29	4	2	37
76258	30	1	4	15
76258	31	1	1	29
76258	32	4	2	44
76258	33	4	1	35
76258	34	4	1	28
76258	35	3	5	1
76258	36	3	4	11
76258	37	3	3	14
76258	38	2	3	40
76258	39	2	3	19
76258	40	5	3	39
76258	41	3	3	42
76258	42	3	2	12
76258	43	1	5	9
76258	44	4	4	45
76258	45	2	5	3
76259	1	1	5	8
76259	2	1	4	16
76259	3	1	5	6
76259	4	1	3	31
76259	5	1	4	21
76259	6	1	4	15
76259	7	1	4	43
76259	8	1	4	41
76259	9	1	4	13
76259	10	1	4	7
76259	11	1	3	29
76259	12	1	4	44
76259	13	2	4	33
76259	14	2	2	36
76259	15	1	4	10
76259	16	1	3	30
76259	17	1	3	28
76259	18	1	3	24
76259	19	2	3	34
76259	20	1	3	23
76259	21	1	3	42
76259	22	1	4	12
76259	23	2	5	4
76259	24	1	4	27
76259	25	2	5	3
76259	26	1	4	25
76259	27	1	4	20
76259	28	1	4	19
76259	29	1	3	37
76259	30	1	3	18
76259	31	2	2	38
76259	32	1	3	39
76259	33	2	4	26
76259	34	2	4	2
76259	35	2	4	1
76259	36	2	4	5
76259	37	1	3	22
76259	38	1	3	40
76259	39	1	4	9
76259	40	2	4	45
76259	41	1	2	32
76259	42	2	3	14
76259	43	1	3	17
76259	44	1	3	11
76259	45	1	2	35
76260	1	2	4	16
76260	2	3	4	3
76260	3	3	3	35
76260	4	2	3	29
76260	5	2	3	31
76260	6	3	2	36
76260	7	3	4	2
76260	8	3	3	15
76260	9	3	4	28
76260	10	2	3	38
76260	11	3	4	27
76260	12	3	3	32
76260	13	4	2	33
76260	14	2	4	5
76260	15	3	4	12
76260	16	3	3	43
76260	17	2	4	20
76260	18	3	4	10
76260	19	3	3	26
76260	20	3	4	37
76260	21	3	3	7
76260	22	2	4	41
76260	23	2	4	6
76260	24	3	3	18
76260	25	3	3	24
76260	26	3	3	39
76260	27	3	4	45
76260	28	3	3	17
76260	29	2	2	8
76260	30	3	3	42
76260	31	2	3	19
76260	32	3	3	44
76260	33	3	3	13
76260	34	3	4	1
76260	35	2	3	30
76260	36	3	3	25
76260	37	3	3	40
76260	38	2	3	11
76260	39	2	2	34
76260	40	3	3	21
76260	41	3	3	14
76260	42	3	4	4
76260	43	3	3	9
76260	44	2	3	23
76260	45	2	3	22
76262	1	2	4	10
76262	2	2	3	23
76262	3	4	2	36
76262	4	4	4	28
76262	5	3	3	43
76262	6	2	1	29
76262	7	2	3	44
76262	8	2	4	45
76262	9	3	3	24
76262	10	1	2	21
76262	11	3	3	7
76262	12	3	4	34
76262	13	4	4	41
76262	14	3	4	25
76262	15	4	4	3
76262	16	4	2	39
76262	17	3	3	16
76262	18	3	5	2
76262	19	3	3	42
76262	20	3	5	5
76262	21	3	3	18
76262	22	2	3	20
76262	23	4	5	1
76262	24	3	4	4
76262	25	3	1	38
76262	26	3	3	17
76262	27	3	4	27
76262	28	4	2	33
76262	29	5	3	37
76262	30	2	3	19
76262	31	3	5	6
76262	32	4	4	11
76262	33	1	2	30
76262	34	4	3	8
76262	35	3	2	32
76262	36	3	3	12
76262	37	4	2	35
76262	38	3	4	26
76262	39	2	3	14
